card1,count,mean
18080,55,0.03636363636363636
16631,55,0.0
7511,55,0.03636363636363636
9588,55,0.0
16874,55,0.0
12358,55,0.0
1678,55,0.0
17404,55,0.0
16783,55,0.0
3063,54,0.018518518518518517
10785,54,0.0
11492,54,0.0
17208,54,0.0
6546,54,0.0
3289,54,0.09259259259259259
2783,54,0.0
13360,54,0.0
8287,54,0.0
3330,54,0.018518518518518517
13276,54,0.0
12705,54,0.0
1690,54,0.0
6507,54,0.0
8598,54,0.0
15160,54,0.0
17756,53,0.0
8776,53,0.0
13551,53,0.018867924528301886
3808,53,0.2830188679245283
5680,53,0.37735849056603776
17817,53,0.0
1314,53,0.0
2748,53,0.0
11755,53,0.03773584905660377
16489,53,0.018867924528301886
8077,53,0.0
2927,53,0.0
17162,53,0.0
6453,53,0.0
4726,53,0.0
13203,53,0.018867924528301886
5168,53,0.0
10063,53,0.0
14823,53,0.0
17185,53,0.09433962264150944
1762,53,0.0
14405,53,0.0
4463,52,0.0
11116,52,0.0
16986,52,0.0
6778,52,0.0
15538,52,0.0
5787,52,0.0
5294,52,0.0
7272,52,0.0
11298,52,0.11538461538461539
16852,52,0.0
3451,52,0.019230769230769232
12877,52,0.0
6932,51,0.0
4285,51,0.0
7504,51,0.0
13398,51,0.0
8416,51,0.0
2753,51,0.17647058823529413
12418,51,0.0
16279,51,0.0
13042,51,0.0
11280,51,0.0
4209,51,0.0
10882,51,0.0
4079,51,0.0196078431372549
16095,51,0.37254901960784315
6319,51,0.0
11148,51,0.0
3310,51,0.0
11725,50,0.0
14819,50,0.0
5273,50,0.0
2125,50,0.02
13663,50,0.02
9856,50,0.02
16079,50,0.0
8983,50,0.0
12019,50,0.0
3274,50,0.12
4476,50,0.0
16819,50,0.0
8809,50,0.0
6957,50,0.08
18027,50,0.0
4606,50,0.24
1508,50,0.32
16476,50,0.0
4507,50,0.04
10769,50,0.0
4694,50,0.02
10258,49,0.0
16245,49,0.0
14308,49,0.0
14781,49,0.0
9316,49,0.0
10162,49,0.0
15790,49,0.0
11863,49,0.0
7757,49,0.14285714285714285
8618,49,0.0
6924,49,0.0
13149,49,0.0
7182,49,0.0
5646,49,0.0
6564,49,0.0
12361,49,0.0
16899,49,0.0
10532,49,0.0
9449,49,0.0
16790,49,0.0
11708,49,0.0
15859,49,0.0
17794,49,0.061224489795918366
13719,49,0.0
4767,49,0.12244897959183673
5909,49,0.02040816326530612
11330,48,0.041666666666666664
11386,48,0.0
10107,48,0.0
17098,48,0.0
5912,48,0.6041666666666666
5122,48,0.0
16547,48,0.0
16216,48,0.0
10631,48,0.0625
10605,48,0.020833333333333332
4089,48,0.08333333333333333
6584,48,0.0
4739,48,0.10416666666666667
7103,48,0.0
8489,48,0.0
6123,48,0.0
12042,48,0.0
13994,48,0.5208333333333334
15242,48,0.020833333333333332
13470,48,0.0
1922,48,0.0
12190,48,0.0
7357,47,0.0
10549,47,0.06382978723404255
9311,47,0.0
9178,47,0.0
6004,47,0.0
5524,47,0.0
11817,47,0.0
4347,47,0.6170212765957447
15597,47,0.0
5962,47,0.0
2752,47,0.0
2610,47,0.0
7220,47,0.0
17306,47,0.1276595744680851
8679,47,0.02127659574468085
4682,47,0.0
9379,47,0.0
8222,47,0.0
12473,47,0.9787234042553191
16538,47,0.0
8019,47,0.0
15107,47,0.0
15832,47,0.0
11660,47,0.0
15427,47,0.0
3742,47,0.0425531914893617
6917,47,0.0
17057,47,0.0851063829787234
9656,47,0.02127659574468085
12747,47,0.0
3673,47,0.0
18117,47,0.0425531914893617
6059,47,0.0
2101,47,0.0851063829787234
10743,46,0.0
12386,46,0.0
7862,46,0.0
16146,46,0.0
2307,46,0.0
11028,46,0.0
3337,46,0.0
15909,46,0.0
8763,46,0.0
11794,46,0.0
15396,46,0.0
8718,46,0.0
11180,46,0.0
6940,46,0.0
11195,46,0.021739130434782608
5561,46,0.0
16034,46,0.2391304347826087
17556,46,0.0
12820,46,0.0
16048,46,0.15217391304347827
14280,46,0.0
16131,45,0.022222222222222223
3901,45,0.3111111111111111
7079,45,0.15555555555555556
12567,45,0.0
3020,45,0.0
17465,45,0.0
11626,45,0.4888888888888889
11701,45,0.0
3033,45,0.0
14576,45,0.044444444444444446
5211,45,0.0
5724,45,0.0
10094,45,0.0
2162,45,0.0
13414,45,0.1111111111111111
16030,45,0.0
3621,45,0.08888888888888889
3623,45,0.0
17007,45,0.0
6405,45,0.022222222222222223
1825,45,0.0
4273,44,0.0
9197,44,0.0
1406,44,0.0
16355,44,0.45454545454545453
16750,44,0.045454545454545456
4693,44,0.5909090909090909
12891,44,0.0
7551,44,0.022727272727272728
8917,44,0.0
8501,44,0.0
1726,44,0.0
1553,44,0.0
11704,44,0.022727272727272728
14337,44,0.022727272727272728
16362,44,0.0
6382,44,0.022727272727272728
12592,44,0.11363636363636363
6700,44,0.022727272727272728
13917,44,0.022727272727272728
6293,44,0.0
13478,44,0.022727272727272728
15662,44,0.0
10967,44,0.0
3870,43,0.023255813953488372
14494,43,0.0
16554,43,0.11627906976744186
2622,43,0.0
9559,43,0.0
15099,43,0.0
9592,43,0.0
10350,43,0.0
16277,43,0.046511627906976744
5878,43,0.0
6958,43,0.023255813953488372
6284,43,0.0
10626,43,0.0
13926,43,0.23255813953488372
7157,43,0.20930232558139536
15823,43,0.0
10340,42,0.14285714285714285
1225,42,0.07142857142857142
17607,42,0.0
14292,42,0.023809523809523808
17524,42,0.047619047619047616
14431,42,0.0
16870,42,0.0
14310,42,0.0
14335,42,0.0
17300,42,0.0
11986,42,0.0
9766,42,0.0
9753,42,0.0
8486,42,0.0
12045,42,0.0
4614,42,0.0
5626,42,0.0
3281,42,0.0
4578,42,0.047619047619047616
6063,42,0.0
8851,42,0.0
10454,42,0.0
10155,42,0.0
18030,42,0.0
13039,42,0.0
1092,42,0.0
16338,42,0.0
5022,42,0.0
10565,41,0.0
5558,41,0.0
8661,41,0.0
2551,41,0.0
11477,41,0.0
1802,41,0.3902439024390244
10230,41,0.0
3379,41,0.0
1363,41,0.0
13541,41,0.0
15377,41,0.0
10723,41,0.0
17593,41,0.0
7337,41,0.0
8349,41,0.024390243902439025
4443,41,0.024390243902439025
15020,41,0.0
8288,41,0.0
1404,41,0.0
2354,41,0.0
1585,41,0.0
15318,41,0.0
9136,41,0.0
10123,41,0.0975609756097561
7901,41,0.024390243902439025
2660,41,0.0
16993,41,0.0
2601,41,0.0975609756097561
14386,41,0.0
5698,41,0.04878048780487805
17111,41,0.14634146341463414
2627,41,0.3170731707317073
6237,41,0.0
2667,41,0.0
6415,41,0.0
6556,41,0.0
14874,41,0.0
17207,40,0.0
7449,40,0.2
18385,40,0.0
3295,40,0.0
6122,40,0.0
5463,40,0.025
16483,40,0.0
7542,40,0.0
3576,40,0.0
8457,40,0.075
11444,40,0.0
6855,40,0.0
9884,40,0.0
7851,40,0.0
2830,40,0.0
7640,40,0.0
14216,40,0.0
17076,40,0.0
2052,40,0.0
5146,40,0.0
10719,40,0.0
10188,40,0.05
10415,40,0.025
13395,40,0.0
1756,40,0.0
14651,40,0.0
6065,40,0.0
8642,40,0.0
8717,40,0.025
6883,40,0.0
18195,40,0.075
6907,40,0.25
18190,40,0.15
5903,40,0.0
1490,39,0.0
15742,39,0.05128205128205128
15603,39,0.0
3725,39,0.07692307692307693
5131,39,0.02564102564102564
15466,39,0.02564102564102564
10029,39,0.0
12797,39,0.0
13886,39,0.0
7197,39,0.10256410256410256
9390,39,0.0
13285,39,0.3076923076923077
12511,39,0.1794871794871795
7950,39,0.02564102564102564
8415,39,0.0
7031,39,0.0
17723,39,0.0
17526,39,0.0
1377,39,0.0
4780,39,0.0
15887,39,0.0
1904,39,0.0
17374,39,0.0
5978,39,0.0
4929,39,0.0
10579,39,0.0
15668,39,0.0
14077,38,0.02631578947368421
7474,38,0.0
17168,38,0.0
17303,38,0.0
3985,38,0.0
5690,38,0.0
9269,38,0.0
2449,38,0.0
15436,38,0.0
8886,38,0.0
15930,38,0.0
12571,38,0.02631578947368421
6366,38,0.0
4778,38,0.13157894736842105
17540,38,0.0
5818,38,0.0
16638,38,0.0
6843,38,0.0
10848,38,0.0
12723,38,0.0
13836,38,0.0
7945,38,0.02631578947368421
16901,38,0.0
3655,38,0.0
16224,38,0.0
11922,38,0.0
6889,38,0.0
2561,38,0.02631578947368421
16845,38,0.0
15368,38,0.0
6908,38,0.0
14265,38,0.0
18307,38,0.0
1208,37,0.02702702702702703
5535,37,0.08108108108108109
13160,37,0.1891891891891892
10240,37,0.0
9426,37,0.0
15176,37,0.10810810810810811
9552,37,0.0
7720,37,0.13513513513513514
1486,37,0.02702702702702703
9375,37,0.5945945945945946
2151,37,0.0
1426,37,0.0
18265,37,0.0
1458,37,0.0
14774,37,0.0
9013,37,0.0
1028,37,0.0
7963,37,0.02702702702702703
3524,37,0.13513513513513514
17205,37,0.0
4951,37,0.0
4219,37,0.0
16494,37,0.0
6835,37,0.0
2254,37,0.0
9677,37,0.0
13207,37,0.05405405405405406
10037,37,0.0
15095,37,0.02702702702702703
1929,37,0.0
2443,37,0.0
10889,37,0.0
7159,37,0.0
4759,37,0.0
1231,36,0.0
16407,36,0.0
14517,36,0.0
14253,36,0.0
11131,36,0.0
5815,36,0.0
13230,36,0.0
7144,36,0.08333333333333333
15452,36,0.05555555555555555
6102,36,0.1111111111111111
1870,36,0.0
1894,36,0.0
11107,36,0.0
8002,36,0.0
17534,36,0.0
13501,36,0.0
15553,36,0.0
11065,36,0.027777777777777776
14637,36,0.0
1288,36,0.0
9499,36,0.6944444444444444
8519,36,0.0
13258,36,0.0
9455,36,0.0
5666,36,0.027777777777777776
13509,36,0.0
7529,36,0.0
6970,36,0.0
16706,36,0.0
2478,36,0.0
7503,36,0.027777777777777776
7563,36,0.0
8719,36,0.0
14511,36,0.0
12034,36,0.0
3978,36,0.0
7407,36,0.0
13053,36,0.0
14099,36,0.0
8760,36,0.0
1865,36,0.0
12296,36,0.0
10501,35,0.02857142857142857
6718,35,0.0
5005,35,0.0
2308,35,0.0
15969,35,0.0
6256,35,0.02857142857142857
3937,35,0.0
2407,35,0.0
4394,35,0.0
11430,35,0.0
14626,35,0.0
9345,35,0.0
9365,35,0.0
16436,35,0.0
17675,35,0.0
2614,35,0.0
7194,35,0.0
8774,35,0.0
5353,35,0.08571428571428572
14193,35,0.0
4613,35,0.0
8199,35,0.0
7710,35,0.0
12600,35,0.02857142857142857
1737,35,0.0
8223,35,0.02857142857142857
8606,35,0.0
3917,35,0.0
11143,35,0.0
6077,35,0.0
9529,35,0.0
12148,35,0.02857142857142857
6313,35,0.0
2234,35,0.0
14289,35,0.0
11108,35,0.0
17390,34,0.0
4148,34,0.0
4998,34,0.17647058823529413
5822,34,0.0
10771,34,0.029411764705882353
17254,34,0.0
6230,34,0.0
14714,34,0.0
13593,34,0.08823529411764706
5468,34,0.0
6572,34,0.0
9921,34,0.0
3916,34,0.08823529411764706
1812,34,0.0
15221,34,0.0
11710,34,0.11764705882352941
14622,34,0.0
17136,34,0.0
17405,34,0.0
4894,34,0.0
3411,34,0.0
16313,34,0.0
17148,34,0.0
8933,34,0.0
1113,34,0.0
17433,34,0.0
3983,34,0.029411764705882353
2059,34,0.0
2309,34,0.0
12738,34,0.0
1991,34,0.0
15990,34,0.0
16658,34,0.058823529411764705
6774,34,0.0
13273,34,0.0
6751,34,0.058823529411764705
6180,34,0.0
11735,34,0.058823529411764705
11150,34,0.0
18255,34,0.11764705882352941
17001,34,0.0
12619,34,0.0
4113,34,0.0
2320,34,0.0
16452,34,0.029411764705882353
9168,34,0.0
7663,34,0.0
8432,34,0.0
12911,34,0.0
18292,34,0.0
16982,33,0.0
4248,33,0.0
8273,33,0.0
13553,33,0.06060606060606061
6886,33,0.0
8802,33,0.0
10585,33,0.0
4822,33,0.0
6361,33,0.0
3375,33,0.0
4227,33,0.0
10752,33,0.0
5577,33,0.0
9087,33,0.0
14382,33,0.0
4557,33,0.0
8807,33,0.21212121212121213
6016,33,0.0
11523,33,0.0
16828,33,0.0
14667,33,0.15151515151515152
10462,33,0.0
15106,33,0.0
18272,33,0.0
13929,33,0.0
2639,33,0.0
12330,33,0.0
15489,33,0.0
7951,33,0.0
9547,33,0.0
3571,33,0.0
3556,33,0.0
3631,33,0.06060606060606061
5789,33,0.0
1577,33,0.0
15591,33,0.030303030303030304
1412,33,0.0
7309,33,0.0
11960,33,0.0
4198,33,0.06060606060606061
15127,33,0.0
17657,33,0.0
1365,33,0.030303030303030304
2072,33,0.0
3058,32,0.0
8256,32,0.0
17899,32,0.0
8608,32,0.0
10199,32,0.0
9805,32,0.0
2295,32,0.0
10636,32,0.0625
4456,32,0.0
16767,32,0.0
2922,32,0.0
2598,32,0.0
4039,32,0.0625
15290,32,0.125
10009,32,0.0
15916,32,0.09375
14030,32,0.0
8931,32,0.0
12209,32,0.0
15177,32,0.0
16686,32,0.0
7586,32,0.0
10177,32,0.0
11796,32,0.0
13283,32,0.0
10043,32,0.0
3672,32,0.0
12118,32,0.0
5241,32,0.0
14053,32,0.25
16108,32,0.03125
7787,32,0.0
17412,32,0.0
4093,32,0.0
8453,32,0.15625
9964,32,0.0
16930,32,0.0
12689,32,0.0
2150,32,0.03125
10686,32,0.0625
15889,32,0.0
7921,32,0.09375
17394,32,0.03125
3275,32,0.0
12451,32,0.0
10052,32,0.0
11717,32,0.0
14618,32,0.0
16929,32,0.03125
9936,31,0.0
9696,31,0.0
7282,31,0.0
18157,31,0.0
7493,31,0.03225806451612903
13739,31,0.0
10537,31,0.0
1914,31,0.03225806451612903
2103,31,0.0
7298,31,0.0
7127,31,0.0
4480,31,0.0
12474,31,0.0
6847,31,0.0
14700,31,0.0
14432,31,0.0
8835,31,0.0
12889,31,0.0
10763,31,0.0
2146,31,0.0
5277,31,0.0
10135,31,0.0
3002,31,0.0
10004,31,0.03225806451612903
18283,31,0.0
7431,31,0.0967741935483871
18156,31,0.0
5284,31,0.06451612903225806
2471,31,0.0
13888,31,0.0
1120,31,0.0
1465,31,0.0
12005,31,0.0
11423,31,0.0
11680,31,0.0
10246,31,0.0
7006,31,0.0
11019,31,0.12903225806451613
10947,31,0.0
1240,31,0.0
7762,31,0.0
6049,31,0.0
17781,31,0.0
4679,31,0.0
11100,31,0.0
7938,31,0.03225806451612903
3347,31,0.0
1332,31,0.0
12972,31,0.0
9006,31,0.0
4752,31,0.03225806451612903
12411,31,0.0
6749,31,0.0
15238,31,0.0
8136,31,0.0
6659,31,0.0
5160,31,0.0
5394,31,0.0
3899,30,0.0
3900,30,0.06666666666666667
17698,30,0.0
3502,30,0.0
10106,30,0.0
6288,30,0.1
18129,30,0.0
17602,30,0.0
18112,30,0.0
12844,30,0.0
9711,30,0.0
10894,30,0.0
7339,30,0.03333333333333333
6859,30,0.3
2979,30,0.0
5396,30,0.0
2779,30,0.03333333333333333
11366,30,0.0
1338,30,0.16666666666666666
11343,30,0.0
5853,30,0.7666666666666667
13560,30,0.03333333333333333
17410,30,0.0
8148,30,0.0
1592,30,0.0
17139,30,0.03333333333333333
7994,30,0.0
7931,30,0.0
15079,30,0.03333333333333333
2607,30,0.0
15084,30,0.0
6455,30,0.03333333333333333
5928,30,0.0
3422,30,0.0
14102,29,0.0
14777,29,0.0
11339,29,0.0
7806,29,0.0
9995,29,0.0
12203,29,0.0
3928,29,0.0
1837,29,0.0
14147,29,0.0
14588,29,0.0
9237,29,0.0
13952,29,0.0
9571,29,0.0
11892,29,0.0
14179,29,0.0
8190,29,0.0
8182,29,0.0
3989,29,0.0
1428,29,0.0
13209,29,0.0
9304,29,0.0
14755,29,0.0
5596,29,0.0
17307,29,0.0
17009,29,0.034482758620689655
2180,29,0.0
1923,29,0.0
4147,29,0.0
9702,29,0.0
10439,29,0.0
17088,29,0.0
15172,29,0.0
2275,29,0.0
1233,29,0.0
6692,29,0.0
16959,29,0.0
15691,29,0.1724137931034483
17886,29,0.13793103448275862
4085,29,0.0
14298,29,0.0
17767,29,0.034482758620689655
6197,29,0.0
1968,29,0.0
5599,29,0.13793103448275862
10262,29,0.10344827586206896
12552,29,0.2413793103448276
8499,29,0.0
7025,29,0.0
9128,29,0.0
15721,29,0.0
3489,29,0.20689655172413793
4112,29,0.0
3601,29,0.1724137931034483
6745,28,0.0
5738,28,0.0
10239,28,0.2857142857142857
17838,28,0.0
11534,28,0.03571428571428571
2423,28,0.0
11085,28,0.0
15343,28,0.0
4014,28,0.03571428571428571
5155,28,0.0
11078,28,0.0
9938,28,0.14285714285714285
15525,28,0.6785714285714286
12846,28,0.0
7153,28,0.07142857142857142
2963,28,0.0
12921,28,0.0
2518,28,0.0
12176,28,0.0
1335,28,0.0
14206,28,0.0
14203,28,0.0
9728,28,0.0
15642,28,0.0
7562,28,0.0
16617,28,0.03571428571428571
11313,28,0.17857142857142858
2021,28,0.21428571428571427
7121,28,0.0
7410,28,0.0
11265,28,0.0
11963,28,0.0
11870,28,0.0
6793,28,0.0
18377,28,0.0
8466,28,0.0
4905,28,0.0
13281,28,0.0
14589,28,0.03571428571428571
11757,28,0.0
8226,28,0.07142857142857142
1599,28,0.03571428571428571
8233,28,0.0
8165,28,0.0
10924,28,0.03571428571428571
15835,28,0.07142857142857142
8198,28,0.0
4662,28,0.0
17577,28,0.0
17720,28,0.0
6458,28,0.0
9101,28,0.0
1869,28,0.03571428571428571
8652,28,0.0
9169,28,0.4642857142857143
6448,28,0.0
3413,28,0.0
3419,28,0.0
6516,28,0.0
9767,27,0.0
5397,27,0.0
11378,27,0.0
8632,27,0.0
16308,27,0.0
12008,27,0.0
13262,27,0.07407407407407407
2302,27,0.0
12786,27,0.18518518518518517
13521,27,0.1111111111111111
9393,27,0.037037037037037035
16312,27,0.0
7903,27,0.0
15713,27,0.0
2760,27,0.0
3757,27,0.037037037037037035
6961,27,0.0
14835,27,0.0
16081,27,0.0
9985,27,0.0
10553,27,0.2962962962962963
7040,27,0.037037037037037035
15405,27,0.0
3799,27,0.0
15322,27,0.0
17896,27,0.0
12099,27,0.0
9003,27,0.0
4346,27,0.0
2960,27,0.0
14152,27,0.0
7222,27,0.0
14223,27,0.0
1700,27,0.0
1713,27,0.0
12365,27,0.0
2839,27,0.0
12277,27,0.0
13850,27,0.14814814814814814
12751,27,0.0
1419,27,0.0
5260,27,0.0
4868,27,0.0
17541,27,0.0
8260,27,0.0
12389,27,0.0
13754,27,0.0
3613,27,0.037037037037037035
1946,27,0.0
13152,27,0.0
6061,27,0.0
3150,27,0.0
9353,27,0.0
9186,27,0.0
13178,27,0.0
5001,27,0.0
11965,27,0.037037037037037035
6487,26,0.038461538461538464
14544,26,0.07692307692307693
15236,26,0.0
7036,26,0.0
6252,26,0.0
16461,26,0.0
5072,26,0.0
17667,26,0.038461538461538464
8898,26,0.23076923076923078
16853,26,0.0
4126,26,0.038461538461538464
4468,26,0.07692307692307693
5633,26,0.0
13145,26,0.0
14367,26,0.0
4485,26,0.0
1161,26,0.0
6902,26,0.0
16348,26,0.2692307692307692
7834,26,0.0
13740,26,0.0
14428,26,0.0
7998,26,0.0
3924,26,0.0
6326,26,0.0
8481,26,0.0
6069,26,0.0
16270,26,0.0
4231,26,0.0
6520,26,0.0
13621,26,0.0
16504,26,0.0
14641,26,0.0
5305,26,0.0
14052,26,0.0
8177,26,0.0
4194,26,0.0
5195,26,0.0
5401,26,0.0
6105,26,0.07692307692307693
9874,26,0.0
17370,26,0.0
14036,26,0.0
5846,26,0.0
1814,26,0.0
15232,26,0.0
10391,26,0.0
11987,26,0.07692307692307693
12097,26,0.0
12262,26,0.0
2337,26,0.0
10244,26,0.0
3666,26,0.0
12690,26,0.0
10922,26,0.15384615384615385
10311,26,0.0
3474,26,0.0
12722,26,0.0
3130,26,0.0
18099,26,0.0
15672,26,0.0
2222,26,0.07692307692307693
3372,26,0.0
3171,26,0.0
11410,26,0.0
10159,26,0.0
12691,26,0.0
18084,26,0.11538461538461539
10496,26,0.0
10346,26,0.0
2597,26,0.0
12345,25,0.0
7675,25,0.0
18270,25,0.04
15344,25,0.0
3089,25,0.08
7554,25,0.0
10489,25,0.0
1501,25,0.0
2049,25,0.0
14131,25,0.0
3010,25,0.0
12958,25,0.6
7311,25,0.0
17881,25,0.0
14089,25,0.0
9441,25,0.0
7858,25,0.0
3172,25,0.0
8823,25,0.0
10497,25,0.0
1761,25,0.0
12646,25,0.0
4605,25,0.0
12551,25,0.0
8866,25,0.0
16177,25,0.0
10691,25,0.0
13555,25,0.0
8409,25,0.0
4741,25,0.0
15219,25,0.0
13569,25,0.0
10414,25,0.0
4356,25,0.0
4882,25,0.0
4949,25,0.0
9018,25,0.0
1563,25,0.0
4973,25,0.0
14255,25,0.0
16064,25,0.0
12170,25,0.0
11222,25,0.0
14909,25,0.32
17025,25,0.0
18376,25,0.0
14727,25,0.0
15656,25,0.0
14407,25,0.0
11802,25,0.0
9408,25,0.04
14681,25,0.0
14512,25,0.0
11651,25,0.0
4096,25,0.0
5809,25,0.0
16960,25,0.0
10260,25,0.0
6563,25,0.0
14907,25,0.0
6265,25,0.0
5658,25,0.0
15254,25,0.0
9335,25,0.0
5537,25,0.0
4201,25,0.0
9263,25,0.0
4184,25,0.0
3737,25,0.0
14762,24,0.125
8839,24,0.0
9538,24,0.0
9421,24,0.0
17478,24,0.0
13691,24,0.0
2341,24,0.0
2242,24,0.0
13715,24,0.0
12435,24,0.0
15113,24,0.0
6107,24,0.0
10120,24,0.0
11724,24,0.0
3258,24,0.0
11916,24,0.0
17099,24,0.041666666666666664
9398,24,0.0
6233,24,0.0
17435,24,0.041666666666666664
17022,24,0.20833333333333334
1765,24,0.0
13465,24,0.0
1775,24,0.08333333333333333
9629,24,0.0
6388,24,0.0
14636,24,0.0
10716,24,0.125
13558,24,0.041666666666666664
16037,24,0.0
4737,24,0.0
15159,24,0.0
17469,24,0.0
8033,24,0.0
13407,24,0.0
15451,24,0.0
6782,24,0.125
3106,24,0.0
14454,24,0.0
12794,24,0.0
7618,24,0.041666666666666664
9192,24,0.0
9472,24,0.041666666666666664
1242,24,0.0
7427,24,0.0
14372,24,0.0
5318,24,0.0
17871,24,0.0
14357,24,0.0
15735,24,0.0
4200,24,0.0
7243,24,0.0
7241,24,0.0
2950,24,0.0
4217,24,0.0
11451,24,0.0
7728,24,0.0
13199,24,0.0
4123,24,0.0
9091,24,0.041666666666666664
12923,24,0.0
7984,24,0.0
11675,24,0.0
5079,24,0.0
17124,24,0.0
14627,24,0.0
4978,24,0.0
2231,24,0.0
16786,24,0.0
12397,24,0.0
4336,23,0.0
3470,23,0.0
9011,23,0.0
4214,23,0.0
17701,23,0.0
10317,23,0.0
18151,23,0.0
4270,23,0.0
4244,23,0.0
13331,23,0.0
8849,23,0.0
8972,23,0.0
8946,23,0.08695652173913043
13351,23,0.08695652173913043
9114,23,0.0
16011,23,0.0
10400,23,0.0
4136,23,0.0
17499,23,0.0
10332,23,0.0
4983,23,0.0
8817,23,0.0
8787,23,0.0
2969,23,0.0
7216,23,0.0
5436,23,0.0
11459,23,0.0
2952,23,0.0
2528,23,0.043478260869565216
14301,23,0.0
6980,23,0.0
14324,23,0.0
1252,23,0.13043478260869565
5605,23,0.0
6906,23,0.0
11533,23,0.0
12098,23,0.0
5703,23,0.0
6800,23,0.0
11635,23,0.0
2587,23,0.0
5844,23,0.0
5893,23,0.0
17100,23,0.0
15543,23,0.0
5940,23,0.0
2741,23,0.0
1070,23,0.0
14817,23,0.0
17962,23,0.0
